panel_num,time(hh:mm:ss),date(dd//mm/yy),voltage(mV),current(mA),power(mW),theta0,theta1
1,08:11:45,10/10/24,17400,356,6204,,
2,08:11:45,10/10/24,10680,274,1376,-30.00,-30.00
3,08:11:45,10/10/24,11888,249,2968,,
1,08:21:46,10/10/24,17716,363,6436,,
2,08:21:46,10/10/24,10392,273,1252,-21.53,-43.50
3,08:21:46,10/10/24,14476,304,4404,,
1,08:31:44,10/10/24,17500,358,6282,,
2,08:31:44,10/10/24,12236,295,2038,-30.00,-30.00
3,08:31:44,10/10/24,15276,320,4902,,
1,08:41:45,10/10/24,17680,362,6416,,
2,08:41:45,10/10/24,13148,309,2504,-30.00,-30.00
3,08:41:45,10/10/24,16124,337,5456,,
1,08:51:44,10/10/24,17644,362,6390,,
2,08:51:44,10/10/24,13360,311,2634,-30.00,-30.00
3,08:51:44,10/10/24,16744,351,5878,,
1,09:01:44,10/10/24,17544,360,6314,,
2,09:01:44,10/10/24,16312,296,4826,-30.00,-30.00
3,09:01:44,10/10/24,17248,361,6248,,
1,09:11:44,10/10/24,17772,364,6484,,
2,09:11:44,10/10/24,16444,296,4882,-30.00,-30.00
3,09:11:44,10/10/24,17584,368,6492,,
1,09:21:44,10/10/24,17908,367,6580,,
2,09:21:44,10/10/24,16556,298,4942,-30.00,-30.00
3,09:21:44,10/10/24,17808,373,6656,,
1,09:31:44,10/10/24,17984,369,6636,,
2,09:31:44,10/10/24,15396,338,3900,-30.00,-30.00
3,09:31:44,10/10/24,17960,376,6770,,
1,09:41:44,10/10/24,18096,371,6724,,
2,09:41:44,10/10/24,17148,315,5416,-30.00,-30.00
3,09:41:44,10/10/24,18160,381,6920,,
1,09:51:44,10/10/24,17760,364,6468,,
2,09:51:44,10/10/24,15208,335,3772,-30.00,-30.00
3,09:51:44,10/10/24,17996,377,6796,,
1,10:01:44,10/10/24,18016,369,6662,,
2,10:01:44,10/10/24,17428,326,5696,-30.00,-30.00
3,10:01:44,10/10/24,18152,380,6914,,
1,10:11:44,10/10/24,16808,345,5800,,
2,10:11:44,10/10/24,15272,322,4138,-30.00,0.00
3,10:11:44,10/10/24,17512,367,6442,,
1,10:21:44,10/10/24,17956,368,6620,,
2,10:21:44,10/10/24,17684,343,6078,-30.00,0.00
3,10:21:44,10/10/24,18176,381,6938,,
1,10:31:44,10/10/24,18008,369,6656,,
2,10:31:44,10/10/24,17716,340,6030,-30.00,0.00
3,10:31:44,10/10/24,18272,383,7006,,
1,10:41:44,10/10/24,18300,375,6874,,
2,10:41:44,10/10/24,18288,358,6556,-30.00,0.00
3,10:41:44,10/10/24,18424,386,7124,,
1,10:51:44,10/10/24,18472,379,7010,,
2,10:51:44,10/10/24,18168,369,6288,-30.00,0.00
3,10:51:44,10/10/24,18604,390,7264,,
1,11:01:44,10/10/24,12592,257,3274,,
2,11:01:44,10/10/24,11660,221,2578,-30.00,0.00
3,11:01:44,10/10/24,12328,257,3212,,
1,11:11:49,10/10/24,19088,391,7474,,
2,11:11:49,10/10/24,19148,376,7212,-25.81,-7.46
3,11:11:49,10/10/24,19096,400,7652,,
1,11:21:43,10/10/24,6900,141,976,,
2,11:21:43,10/10/24,6712,138,832,-25.85,-5.00
3,11:21:43,10/10/24,6872,144,990,,
1,11:31:44,10/10/24,18456,378,6980,,
2,11:31:44,10/10/24,18420,368,6622,-30.00,0.00
3,11:31:44,10/10/24,18560,389,7228,,
1,11:41:44,10/10/24,18580,381,7082,,
2,11:41:44,10/10/24,18384,372,6472,-30.00,0.00
3,11:41:44,10/10/24,18704,392,7344,,
1,11:51:42,10/10/24,18552,380,7062,,
2,11:51:42,10/10/24,18012,361,6286,0.00,0.00
3,11:51:42,10/10/24,18604,390,7272,,
1,12:01:46,10/10/24,18348,376,6908,,
2,12:01:46,10/10/24,18176,363,6610,-30.00,0.00
3,12:01:46,10/10/24,18520,388,7202,,
1,12:11:44,10/10/24,18460,378,6990,,
2,12:11:44,10/10/24,18256,364,6658,-30.00,30.00
3,12:11:44,10/10/24,18600,390,7258,,
1,12:21:44,10/10/24,18344,376,6902,,
2,12:21:44,10/10/24,18044,361,6390,-30.00,30.00
3,12:21:44,10/10/24,18472,387,7164,,
1,12:31:44,10/10/24,18244,374,6828,,
2,12:31:44,10/10/24,17956,359,6452,-30.00,30.00
3,12:31:44,10/10/24,18280,383,7016,,
1,12:41:44,10/10/24,18236,374,6828,,
2,12:41:44,10/10/24,17960,359,6462,-30.00,30.00
3,12:41:44,10/10/24,18296,384,7026,,
1,12:51:44,10/10/24,18124,372,6744,,
2,12:51:44,10/10/24,17860,357,6390,-30.00,30.00
3,12:51:44,10/10/24,18104,380,6878,,
1,13:01:44,10/10/24,18184,373,6792,,
2,13:01:44,10/10/24,17872,358,6402,-30.00,30.00
3,13:01:44,10/10/24,18140,380,6908,,
1,13:11:44,10/10/24,18200,374,6806,,
2,13:11:44,10/10/24,17772,358,6374,-25.23,21.66
3,13:11:44,10/10/24,18136,380,6902,,
1,13:21:43,10/10/24,17900,368,6590,,
2,13:21:43,10/10/24,17356,350,6078,-25.07,23.92
3,13:21:43,10/10/24,17700,371,6580,,
1,13:31:42,10/10/24,18228,374,6832,,
2,13:31:42,10/10/24,17584,352,6212,0.00,30.00
3,13:31:42,10/10/24,17872,375,6704,,
1,13:41:45,10/10/24,18020,370,6682,,
2,13:41:45,10/10/24,17560,352,6200,-24.67,28.32
3,13:41:45,10/10/24,17576,369,6482,,
1,13:51:41,10/10/24,17940,369,6626,,
2,13:51:41,10/10/24,17272,346,6000,0.00,30.00
3,13:51:41,10/10/24,17252,362,6248,,
1,14:01:45,10/10/24,18004,370,6674,,
2,14:01:45,10/10/24,17452,350,6122,-24.15,32.49
3,14:01:45,10/10/24,16944,355,6022,,
1,14:11:43,10/10/24,17948,369,6632,,
2,14:11:43,10/10/24,17324,348,6032,-23.84,34.49
3,14:11:43,10/10/24,16240,341,5522,,
1,14:21:42,10/10/24,17852,368,6560,,
2,14:21:42,10/10/24,17308,347,6026,0.00,60.00
3,14:21:42,10/10/24,15552,326,5082,,
1,14:31:45,10/10/24,17852,367,6566,,
2,14:31:45,10/10/24,17140,344,5914,-23.09,38.29
3,14:31:45,10/10/24,14764,309,4572,,
1,14:41:42,10/10/24,17836,367,6548,,
2,14:41:42,10/10/24,17348,348,6052,0.00,60.00
3,14:41:42,10/10/24,13964,293,4086,,
1,14:51:45,10/10/24,17660,363,6420,,
2,14:51:45,10/10/24,16868,338,5708,-22.14,41.79
3,14:51:45,10/10/24,13120,275,3614,,
1,15:01:42,10/10/24,17636,362,6396,,
2,15:01:42,10/10/24,17304,347,6006,0.00,60.00
3,15:01:42,10/10/24,12196,255,3120,,
1,15:11:45,10/10/24,17356,356,6204,,
2,15:11:45,10/10/24,16596,333,5532,-20.89,44.98
3,15:11:45,10/10/24,11212,235,2642,,
1,15:21:42,10/10/24,17220,354,6102,,
2,15:21:42,10/10/24,17076,342,5852,0.00,60.00
3,15:21:42,10/10/24,3164,66,210,,
1,15:31:43,10/10/24,17056,350,5980,,
2,15:31:43,10/10/24,16936,339,5758,0.00,60.00
3,15:31:43,10/10/24,1552,32,50,,
1,15:41:43,10/10/24,16744,344,5760,,
2,15:41:43,10/10/24,13224,303,4010,0.00,0.00
3,15:41:43,10/10/24,1444,32,42,,
1,15:51:43,10/10/24,16456,337,5550,,
2,15:51:43,10/10/24,16528,331,5470,0.00,60.00
3,15:51:43,10/10/24,1288,27,36,,
1,16:01:43,10/10/24,16156,331,5360,,
2,16:01:43,10/10/24,15952,319,5096,0.00,60.00
3,16:01:43,10/10/24,1236,25,32,,
1,16:11:43,10/10/24,16244,333,5410,,
2,16:11:43,10/10/24,15516,310,4820,0.00,60.00
3,16:11:43,10/10/24,1184,24,30,,
1,16:21:43,10/10/24,15704,322,5060,,
2,16:21:43,10/10/24,15004,300,4502,0.00,60.00
3,16:21:43,10/10/24,1176,24,30,,
1,16:31:41,10/10/24,15264,312,4778,,
2,16:31:41,10/10/24,14552,291,4234,30.00,60.00
3,16:31:41,10/10/24,1128,23,26,,
1,16:41:43,10/10/24,14476,296,4300,,
2,16:41:43,10/10/24,14040,280,3946,30.00,90.00
3,16:41:43,10/10/24,1004,21,20,,
1,16:51:46,10/10/24,13896,284,3958,,
2,16:51:46,10/10/24,12344,246,3050,-0.98,55.38
3,16:51:46,10/10/24,912,19,16,,
1,17:01:44,10/10/24,12952,265,3438,,
2,17:01:44,10/10/24,1276,26,32,4.97,55.86
3,17:01:44,10/10/24,820,17,14,,
1,17:11:44,10/10/24,11512,236,2716,,
2,17:11:44,10/10/24,1104,22,26,13.04,56.24
3,17:11:44,10/10/24,724,15,10,,
1,17:21:48,10/10/24,3208,66,212,,
2,17:21:48,10/10/24,920,18,16,24.04,56.52
3,17:21:48,10/10/24,612,12,6,,
1,17:31:46,10/10/24,848,17,16,,
2,17:31:46,10/10/24,728,15,10,38.50,56.68
3,17:31:46,10/10/24,484,10,6,,
1,17:41:54,10/10/24,632,13,10,,
2,17:41:54,10/10/24,492,10,6,55.69,56.74
3,17:41:54,10/10/24,352,7,4,,
1,17:51:53,10/10/24,360,7,4,,
2,17:51:53,10/10/24,284,6,4,-30.00,30.00
3,17:51:53,10/10/24,216,4,0,,
1,18:02:21,10/10/24,140,3,0,,
2,18:02:21,10/10/24,80,2,0,87.58,56.53
3,18:02:21,10/10/24,88,1,0,,
1,05:22:12,11/10/24,36,1,0,,
2,05:22:12,11/10/24,24,1,0,86.70,-56.47
3,05:22:12,11/10/24,100,2,0,,
1,05:32:10,11/10/24,180,4,0,,
2,05:32:10,11/10/24,136,3,0,72.60,-56.63
3,05:32:10,11/10/24,220,4,0,,
1,05:42:03,11/10/24,308,6,4,,
2,05:42:03,11/10/24,288,5,4,56.12,-56.68
3,05:42:03,11/10/24,376,7,4,,
1,05:51:56,11/10/24,548,11,6,,
2,05:51:56,11/10/24,480,9,4,39.64,-56.63
3,05:51:56,11/10/24,520,11,6,,
1,06:01:46,11/10/24,1116,23,26,,
2,06:01:46,11/10/24,820,19,14,0.00,-30.00
3,06:01:46,11/10/24,748,15,14,,
1,06:11:46,11/10/24,1916,39,76,,
2,06:11:46,11/10/24,1632,28,46,0.00,-30.00
3,06:11:46,11/10/24,1212,25,30,,
1,06:21:45,11/10/24,2700,55,150,,
2,06:21:45,11/10/24,2004,46,68,6.45,-55.82
3,06:21:45,11/10/24,2000,42,86,,
1,06:31:44,11/10/24,2832,58,164,,
2,06:31:44,11/10/24,1516,36,42,0.38,-55.34
3,06:31:44,11/10/24,1488,31,46,,
1,06:41:43,11/10/24,3668,75,276,,
2,06:41:43,11/10/24,2948,67,144,0.00,-30.00
3,06:41:43,11/10/24,2520,52,134,,
1,06:51:44,11/10/24,3328,68,226,,
2,06:51:44,11/10/24,3244,58,186,-7.77,-54.06
3,06:51:44,11/10/24,2740,57,158,,
1,07:01:43,11/10/24,4480,91,410,,
2,07:01:43,11/10/24,3520,80,210,0.00,-30.00
3,07:01:43,11/10/24,3116,65,204,,
1,07:11:44,11/10/24,5668,116,656,,
2,07:11:44,11/10/24,4512,75,340,-12.82,-52.37
3,07:11:44,11/10/24,3636,76,278,,
1,07:21:42,11/10/24,2600,53,140,,
2,07:21:42,11/10/24,2948,61,160,0.00,0.00
3,07:21:42,11/10/24,2696,56,150,,
1,07:31:43,11/10/24,6288,128,810,,
2,07:31:43,11/10/24,5420,121,502,0.00,-30.00
3,07:31:43,11/10/24,4860,102,494,,
1,07:41:46,11/10/24,16724,341,5718,,
2,07:41:46,11/10/24,12624,186,2356,-30.00,-60.00
3,07:41:46,11/10/24,3068,64,196,,
1,07:51:45,11/10/24,16632,340,5662,,
2,07:51:45,11/10/24,10416,133,1392,-30.00,-60.00
3,07:51:45,11/10/24,6852,143,986,,
1,08:01:45,11/10/24,16752,343,5750,,
2,08:01:45,11/10/24,12224,176,2152,-30.00,-30.00
3,08:01:45,11/10/24,11464,240,2760,,
1,08:11:46,11/10/24,6060,124,754,,
2,08:11:46,11/10/24,3848,94,230,-20.27,-44.97
3,08:11:46,11/10/24,4188,88,368,,
1,08:21:42,11/10/24,5544,113,630,,
2,08:21:42,11/10/24,5184,92,478,0.00,-30.00
3,08:21:42,11/10/24,4748,99,472,,
1,08:31:43,11/10/24,15992,327,5230,,
2,08:31:43,11/10/24,13164,216,2854,0.00,-30.00
3,08:31:43,11/10/24,13180,276,3644,,
1,08:41:46,11/10/24,18412,377,6946,,
2,08:41:46,11/10/24,13940,326,2834,-22.11,-40.08
3,08:41:46,11/10/24,17412,365,6366,,
1,08:51:45,11/10/24,6200,127,790,,
2,08:51:45,11/10/24,3988,98,232,-22.58,-38.30
3,08:51:45,11/10/24,4592,96,442,,
1,09:01:42,11/10/24,5996,123,738,,
2,09:01:42,11/10/24,5068,86,436,0.00,-30.00
3,09:01:42,11/10/24,4712,98,466,,
1,09:11:46,11/10/24,8528,174,1490,,
2,09:11:46,11/10/24,6640,150,730,-23.36,-34.51
3,09:11:46,11/10/24,6804,142,970,,
1,09:21:42,11/10/24,18916,387,7328,,
2,09:21:42,11/10/24,17772,325,5780,0.00,-30.00
3,09:21:42,11/10/24,18744,393,7372,,
1,09:31:43,11/10/24,5792,119,688,,
2,09:31:43,11/10/24,5824,108,632,0.00,0.00
3,09:31:43,11/10/24,5540,116,642,,
1,09:41:45,11/10/24,4768,98,468,,
2,09:41:45,11/10/24,5352,109,540,-24.23,-28.34
3,09:41:45,11/10/24,5348,112,602,,
1,09:51:43,11/10/24,6376,130,836,,
2,09:51:43,11/10/24,5512,119,534,-24.45,-26.17
3,09:51:43,11/10/24,5348,112,600,,
1,10:01:44,11/10/24,5964,122,730,,
2,10:01:44,11/10/24,5544,119,548,-30.00,0.00
3,10:01:44,11/10/24,5804,121,708,,
1,10:11:45,11/10/24,10204,210,2124,,
2,10:11:45,11/10/24,9792,213,1672,-24.82,-21.69
3,10:11:45,11/10/24,10644,221,2360,,
1,10:21:44,11/10/24,8372,172,1442,,
2,10:21:44,11/10/24,7436,163,950,-24.97,-19.39
3,10:21:44,11/10/24,8284,174,1438,,
1,10:31:44,11/10/24,17848,366,6548,,
2,10:31:44,11/10/24,17768,343,6112,-30.00,0.00
3,10:31:44,11/10/24,18068,379,6852,,
1,10:41:47,11/10/24,18200,374,6820,,
2,10:41:47,11/10/24,15880,332,4598,-60.00,0.00
3,10:41:47,11/10/24,18356,385,7072,,
1,10:51:47,11/10/24,17720,364,6462,,
2,10:51:47,11/10/24,17856,350,6258,-30.00,0.00
3,10:51:47,11/10/24,17952,376,6764,,
1,11:01:42,11/10/24,17360,356,6206,,
2,11:01:42,11/10/24,16716,331,5542,0.00,0.00
3,11:01:42,11/10/24,17684,371,6570,,
1,11:11:46,11/10/24,13832,283,3916,,
2,11:11:46,11/10/24,13848,270,3746,-25.43,-7.40
3,11:11:46,11/10/24,14600,308,4446,,
1,11:21:44,11/10/24,18604,382,7118,,
2,11:21:44,11/10/24,18632,369,6892,-30.00,0.00
3,11:21:44,11/10/24,18640,391,7292,,
1,11:31:42,11/10/24,18080,371,6724,,
2,11:31:42,11/10/24,17780,355,6222,0.00,0.00
3,11:31:42,11/10/24,18120,380,6892,,
1,11:41:45,11/10/24,18008,370,6674,,
2,11:41:45,11/10/24,18120,362,6530,-25.50,-0.00
3,11:41:45,11/10/24,18044,378,6832,,
1,11:51:43,11/10/24,17832,366,6544,,
2,11:51:43,11/10/24,17808,359,6176,-25.49,2.47
3,11:51:43,11/10/24,17968,377,6774,,
1,12:01:44,11/10/24,18108,372,6740,,
2,12:01:44,11/10/24,17788,359,6394,-25.47,4.94
3,12:01:44,11/10/24,18256,383,6996,,
1,12:11:41,11/10/24,15124,310,4696,,
2,12:11:41,11/10/24,13988,280,3870,0.00,30.00
3,12:11:41,11/10/24,14884,312,4650,,
1,12:21:46,11/10/24,17756,364,6472,,
2,12:21:46,11/10/24,17228,345,5862,-30.00,30.00
3,12:21:46,11/10/24,18008,378,6806,,
1,12:31:44,11/10/24,17844,366,6544,,
2,12:31:44,11/10/24,17592,352,6206,-30.00,30.00
3,12:31:44,11/10/24,17932,376,6748,,
1,12:41:44,11/10/24,17376,357,6212,,
2,12:41:44,11/10/24,17012,341,5774,-30.00,30.00
3,12:41:44,11/10/24,17528,368,6448,,
1,12:51:42,11/10/24,16224,334,5420,,
2,12:51:42,11/10/24,15456,310,4800,0.00,30.00
3,12:51:42,11/10/24,16568,347,5764,,
1,13:01:43,11/10/24,18084,372,6734,,
2,13:01:43,11/10/24,17760,356,6334,0.00,30.00
3,13:01:43,11/10/24,17980,377,6786,,
1,13:11:45,11/10/24,17264,355,6138,,
2,13:11:45,11/10/24,16644,334,5632,-24.82,21.69
3,13:11:45,11/10/24,17180,360,6194,,
1,13:21:43,11/10/24,17668,364,6432,,
2,13:21:43,11/10/24,17288,347,6058,-24.65,23.95
3,13:21:43,11/10/24,17504,367,6432,,
1,13:31:43,11/10/24,15388,317,4880,,
2,13:31:43,11/10/24,14364,288,4182,-24.45,26.17
3,13:31:43,11/10/24,13708,287,3942,,
1,13:41:41,11/10/24,16676,343,5728,,
2,13:41:41,11/10/24,15804,317,5036,0.00,30.00
3,13:41:41,11/10/24,15284,320,4902,,
1,13:51:43,11/10/24,14568,299,4368,,
2,13:51:43,11/10/24,9056,182,1648,0.00,30.00
3,13:51:43,11/10/24,12332,258,3192,,
1,14:01:45,11/10/24,9032,185,1678,,
2,14:01:45,11/10/24,5036,101,512,-23.68,32.51
3,14:01:45,11/10/24,7920,166,1318,,
1,14:11:39,11/10/24,7600,156,1186,,
2,14:11:39,11/10/24,4328,87,376,30.00,0.00
3,14:11:39,11/10/24,6800,142,970,,
1,14:21:46,11/10/24,12168,249,3040,,
2,14:21:46,11/10/24,11624,233,2710,0.00,30.00
3,14:21:46,11/10/24,9876,207,2044,,
1,14:31:43,11/10/24,14408,296,4266,,
2,14:31:43,11/10/24,13364,268,3588,0.00,30.00
3,14:31:43,11/10/24,10936,229,2510,,
1,14:41:43,11/10/24,12464,256,3194,,
2,14:41:43,11/10/24,11556,231,2736,0.00,30.00
3,14:41:43,11/10/24,9248,194,1796,,
1,14:51:43,11/10/24,10896,224,2442,,
2,14:51:43,11/10/24,10140,203,2062,0.00,30.00
3,14:51:43,11/10/24,8036,168,1356,,
1,15:01:45,11/10/24,7912,162,1288,,
2,15:01:45,11/10/24,5228,105,550,-20.97,43.42
3,15:01:45,11/10/24,5924,124,738,,
1,15:11:43,11/10/24,6680,137,918,,
2,15:11:43,11/10/24,4272,85,368,-20.27,44.97
3,15:11:43,11/10/24,5264,110,584,,
1,15:21:43,11/10/24,7000,143,1006,,
2,15:21:43,11/10/24,4624,92,430,-19.47,46.43
3,15:21:43,11/10/24,5388,113,610,,
1,15:31:43,11/10/24,6008,123,740,,
2,15:31:43,11/10/24,3984,80,318,-18.54,47.81
3,15:31:43,11/10/24,4584,96,442,,
1,15:41:40,11/10/24,4900,100,492,,
2,15:41:40,11/10/24,3264,65,212,30.00,-90.00
3,15:41:40,11/10/24,3952,82,328,,
1,15:51:47,11/10/24,4112,84,348,,
2,15:51:47,11/10/24,2572,51,134,-16.18,50.28
3,15:51:47,11/10/24,3492,73,258,,
1,16:01:40,11/10/24,5960,122,728,,
2,16:01:40,11/10/24,4348,87,380,30.00,90.00
3,16:01:40,11/10/24,3600,75,272,,
1,16:11:43,11/10/24,4580,94,432,,
2,16:11:43,11/10/24,3100,62,194,30.00,90.00
3,16:11:43,11/10/24,3524,74,262,,
1,16:21:43,11/10/24,3848,79,304,,
2,16:21:43,11/10/24,2612,52,138,30.00,-90.00
3,16:21:43,11/10/24,2864,60,170,,
1,16:31:43,11/10/24,3156,64,206,,
2,16:31:43,11/10/24,2108,42,88,30.00,-90.00
3,16:31:43,11/10/24,2408,50,122,,
1,16:41:43,11/10/24,14948,306,4582,,
2,16:41:43,11/10/24,13472,269,3628,30.00,-90.00
3,16:41:43,11/10/24,2940,61,180,,
1,16:51:46,11/10/24,12440,255,3176,,
2,16:51:46,11/10/24,11168,223,2494,0.37,55.34
3,16:51:46,11/10/24,2144,45,96,,
1,17:01:44,11/10/24,10872,223,2424,,
2,17:01:44,11/10/24,1716,34,58,6.44,55.82
3,17:01:44,11/10/24,1204,25,30,,
1,17:11:46,11/10/24,9464,193,1836,,
2,17:11:46,11/10/24,1412,28,40,14.59,56.20
3,17:11:46,11/10/24,956,20,20,,
1,17:21:48,11/10/24,2852,58,168,,
2,17:21:48,11/10/24,1144,23,26,25.52,56.47
3,17:21:48,11/10/24,792,16,14,,
1,17:31:51,11/10/24,1104,23,26,,
2,17:31:51,11/10/24,796,16,14,39.62,56.63
3,17:31:51,11/10/24,584,12,6,,
1,17:41:58,11/10/24,744,15,14,,
2,17:41:58,11/10/24,500,10,6,56.10,56.68
3,17:41:58,11/10/24,400,8,4,,
1,17:51:53,11/10/24,356,7,4,,
2,17:51:53,11/10/24,276,6,4,-30.00,-90.00
3,17:51:53,11/10/24,224,4,0,,
1,18:02:21,11/10/24,140,3,0,,
2,18:02:21,11/10/24,84,2,0,86.69,56.47
3,18:02:21,11/10/24,96,2,0,,
1,05:22:11,12/10/24,8,0,0,,
2,05:22:11,12/10/24,0,0,0,85.32,-56.42
3,05:22:11,12/10/24,28,0,0,,
1,05:32:10,12/10/24,24,1,0,,
2,05:32:10,12/10/24,32,1,0,71.58,-56.58
3,05:32:10,12/10/24,96,2,0,,
1,05:42:08,12/10/24,52,1,0,,
2,05:42:08,12/10/24,76,2,0,55.76,-56.63
3,05:42:08,12/10/24,144,3,0,,
1,05:52:05,12/10/24,96,2,0,,
2,05:52:05,12/10/24,136,3,0,39.99,-56.57
3,05:52:05,12/10/24,172,3,0,,
1,06:01:49,12/10/24,292,6,4,,
2,06:01:49,12/10/24,376,7,4,-30.00,-30.00
3,06:01:49,12/10/24,388,8,4,,
1,06:11:48,12/10/24,532,11,6,,
2,06:11:48,12/10/24,860,17,14,0.00,0.00
3,06:11:48,12/10/24,864,18,16,,
1,06:21:45,12/10/24,812,17,14,,
2,06:21:45,12/10/24,1172,24,26,7.56,-55.76
3,06:21:45,12/10/24,1152,24,30,,
1,06:31:44,12/10/24,1140,23,26,,
2,06:31:44,12/10/24,1552,31,50,0.00,0.00
3,06:31:44,12/10/24,1444,30,42,,
1,06:41:43,12/10/24,1696,35,58,,
2,06:41:43,12/10/24,2132,40,88,0.00,0.00
3,06:41:43,12/10/24,1964,41,82,,
1,06:51:44,12/10/24,2424,49,122,,
2,06:51:44,12/10/24,2352,51,98,-6.82,-53.99
3,06:51:44,12/10/24,2340,49,114,,
1,07:01:43,12/10/24,2740,56,154,,
2,07:01:43,12/10/24,2740,59,134,0.00,0.00
3,07:01:43,12/10/24,2756,57,160,,
1,07:11:44,12/10/24,3256,66,216,,
2,07:11:44,12/10/24,3592,67,242,-11.99,-52.30
3,07:11:44,12/10/24,3288,68,226,,
1,07:21:42,12/10/24,2272,46,104,,
2,07:21:42,12/10/24,2628,54,128,0.00,0.00
3,07:21:42,12/10/24,2380,50,118,,
1,07:31:43,12/10/24,2960,60,180,,
2,07:31:43,12/10/24,3328,63,212,0.00,0.00
3,07:31:43,12/10/24,2844,59,170,,
1,07:41:43,12/10/24,3420,70,242,,
2,07:41:43,12/10/24,4096,83,314,0.00,0.00
3,07:41:43,12/10/24,3736,78,292,,
1,07:51:43,12/10/24,3124,63,200,,
2,07:51:43,12/10/24,3364,71,206,0.00,0.00
3,07:51:43,12/10/24,3248,68,222,,
1,08:01:43,12/10/24,2220,45,102,,
2,08:01:43,12/10/24,2624,51,134,0.00,0.00
3,08:01:43,12/10/24,2272,47,108,,
1,08:11:43,12/10/24,2132,43,96,,
2,08:11:43,12/10/24,2928,57,170,0.00,0.00
3,08:11:43,12/10/24,2712,57,154,,
1,08:21:43,12/10/24,1956,40,78,,
2,08:21:43,12/10/24,2456,50,114,0.00,0.00
3,08:21:43,12/10/24,2252,47,108,,
1,08:31:43,12/10/24,2372,48,114,,
2,08:31:43,12/10/24,2876,56,160,0.00,0.00
3,08:31:43,12/10/24,2604,54,140,,
1,08:41:43,12/10/24,3304,67,222,,
2,08:41:43,12/10/24,3752,77,262,0.00,0.00
3,08:41:43,12/10/24,3568,75,268,,
1,08:51:43,12/10/24,3532,73,258,,
2,08:51:43,12/10/24,4320,83,360,0.00,0.00
3,08:51:43,12/10/24,3900,81,318,,
1,09:01:43,12/10/24,4452,90,406,,
2,09:01:43,12/10/24,4992,103,458,0.00,0.00
3,09:01:43,12/10/24,4684,98,458,,
1,09:11:45,12/10/24,5972,121,728,,
2,09:11:45,12/10/24,6564,136,938,-22.90,-34.43
3,09:11:45,12/10/24,6464,135,882,,
1,09:21:42,12/10/24,8212,167,1376,,
2,09:21:42,12/10/24,8512,160,1370,0.00,0.00
3,09:21:42,12/10/24,7976,167,1334,,
1,09:31:43,12/10/24,6068,123,750,,
2,09:31:43,12/10/24,6836,138,874,0.00,0.00
3,09:31:43,12/10/24,6348,133,846,,
1,09:41:45,12/10/24,3260,66,216,,
2,09:41:45,12/10/24,3032,64,168,-23.80,-28.27
3,09:41:45,12/10/24,3140,65,206,,
1,09:51:42,12/10/24,3200,65,210,,
2,09:51:42,12/10/24,3136,66,180,0.00,0.00
3,09:51:42,12/10/24,2928,61,180,,
1,10:01:43,12/10/24,3760,76,288,,
2,10:01:43,12/10/24,4208,83,340,0.00,0.00
3,10:01:43,12/10/24,3716,78,288,,
1,10:11:43,12/10/24,4056,82,334,,
2,10:11:43,12/10/24,4560,93,386,0.00,0.00
3,10:11:43,12/10/24,3960,83,328,,
1,10:21:43,12/10/24,6840,139,954,,
2,10:21:43,12/10/24,7432,146,1088,0.00,0.00
3,10:21:43,12/10/24,6556,137,902,,
1,10:31:43,12/10/24,6760,138,934,,
2,10:31:43,12/10/24,6656,138,812,0.00,0.00
3,10:31:43,12/10/24,6284,131,830,,
1,10:41:43,12/10/24,8736,178,1556,,
2,10:41:43,12/10/24,9244,174,1612,0.00,0.00
3,10:41:43,12/10/24,8220,172,1416,,
1,10:51:43,12/10/24,8076,164,1330,,
2,10:51:43,12/10/24,7144,155,898,0.00,0.00
3,10:51:43,12/10/24,7196,151,1084,,
1,11:01:43,12/10/24,9044,184,1668,,
2,11:01:43,12/10/24,9176,171,1576,0.00,0.00
3,11:01:43,12/10/24,8268,173,1436,,
1,11:11:43,12/10/24,11432,233,2668,,
2,11:11:43,12/10/24,11516,231,2504,0.00,0.00
3,11:11:43,12/10/24,10996,230,2536,,
1,11:21:43,12/10/24,10052,205,2062,,
2,11:21:43,12/10/24,10420,202,2104,0.00,0.00
3,11:21:43,12/10/24,9392,196,1848,,
1,11:31:43,12/10/24,13576,277,3758,,
2,11:31:43,12/10/24,13128,270,3150,0.00,0.00
3,11:31:43,12/10/24,13048,274,3568,,
1,11:41:41,12/10/24,6540,133,868,,
2,11:41:41,12/10/24,7380,146,1052,30.00,0.00
3,11:41:41,12/10/24,5984,125,750,,
1,11:51:46,12/10/24,6200,126,786,,
2,11:51:46,12/10/24,6712,130,872,0.00,0.00
3,11:51:46,12/10/24,5608,117,658,,
1,12:01:43,12/10/24,9268,189,1754,,
2,12:01:43,12/10/24,9568,194,1720,0.00,0.00
3,12:01:43,12/10/24,8376,176,1472,,
1,12:11:43,12/10/24,11932,243,2906,,
2,12:11:43,12/10/24,12056,242,2750,0.00,0.00
3,12:11:43,12/10/24,11208,235,2634,,
1,12:21:43,12/10/24,15204,310,4718,,
2,12:21:43,12/10/24,14620,291,4260,0.00,30.00
3,12:21:43,12/10/24,14584,305,4460,,
1,12:31:43,12/10/24,13348,272,3638,,
2,12:31:43,12/10/24,13072,261,3240,0.00,0.00
3,12:31:43,12/10/24,12456,261,3254,,
